PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,Predicted PRICE,,MODEL
9900,2013,72103,64,9,7,22201.37149,,2256
10991,2011,78016,81,1,7,19222.88337,,2256
11498,2011,71050,21,11,7,20323.44316,,2256
22778,2015,27097,359,32,7,31488.46741,,2256
24750,2015,26049,38,1,7,31758.61938,,2256
24480,2015,45013,32,22,7,28607.34063,,2256
19998,2013,34235,306,4,7,28375.13046,,2256
15348,2009,45229,106,21,7,22447.2722,,2256
22000,2013,71971,327,11,7,22216.41358,,2255
22000,2015,11389,153,14,7,34100.66451,,2254
12999,2011,97155,105,41,7,15982.04324,,2254
19999,2014,31483,129,9,7,29827.9285,,2254
34995,2015,20377,505,1,7,32680.96166,,2254
22495,2014,44800,316,6,7,27672.1184,,2254
22984,2014,35600,2068,17,7,29132.72902,,2254
22988,2014,35155,313,7,7,29237.26348,,2254
11995,2009,80795,1253,29,7,16638.2116,,2254
20995,2012,64837,293,5,7,22374.42131,,2254
18995,2014,34282,59,10,7,29369.56896,,2254
19990,2012,67580,98,22,7,21873.69025,,2254
10203,2007,159830,1373,15,7,1788.742709,,2254
29477,2015,41923,400,29,7,29087.30538,,2254
20795,2014,37718,707,9,7,28814.06227,,2254
8250,2008,48512,21,29,7,20866.36539,,2253
23942,2015,36063,85,15,7,30085.24862,,2253
16988,2010,80370,315,19,7,17760.86668,,2253
29491,2015,44811,1207,14,7,28665.96369,,2253
16995,2011,72009,579,21,7,20135.37743,,2252
23694,2014,30769,83,23,7,29899.01315,,2252
24300,2014,21163,149,11,7,31499.64205,,2252
26895,2014,51214,157,2,7,26642.03943,,2252
19888,2015,36211,32,9,7,30080.49904,,2252
29281,2014,21683,310,10,7,31418.30279,,2252
20000,2015,33373,711,9,7,30541.98298,,2252
18989,2012,81572,182,22,7,19598.49195,,2252
10991,2014,95521,194,14,7,19398.72057,,2252
21998,2015,56935,26,21,7,26671.98486,,2252
30000,2016,48069,601,5,7,29186.51299,,2252
21592,2017,27269,615,5,7,33590.1376,,2252
13970,2012,70515,186,2,7,21460.80511,,2252
22999,2015,51244,431,1,7,27661.75131,,2251
38992,2016,25307,182,9,7,32874.95882,,2251
31988,2014,29762,144,9,7,30107.8156,,2251
18995,2015,33602,245,22,7,30462.9324,,2251
15999,2010,83453,333,28,7,17230.62467,,2250
13490,2007,79995,243,1,7,14815.71344,,2250
14995,2011,37437,844,19,7,25763.55039,,2250
29375,2017,9557,86,15,7,36438.11702,,2250
25093,2014,48735,361,30,7,26955.08579,,2250
27995,2015,37247,220,32,7,29838.06203,,2250
21500,2012,67223,128,2,7,21996.13831,,2250
24999,2014,32911,173,17,7,29570.03392,,2250
47990,2006,23344,248,6,7,22990.2207,,2250
23040,2013,42159,1521,9,7,27070.60564,,2250
29429,2015,41996,219,18,7,29110.87548,,2250
41997,2015,27900,391,19,7,31399.79258,,2250
10932,2008,95036,315,30,7,13297.97081,,2250
9995,2007,136632,646,19,7,5548.12326,,2250
46321,2016,5064,68,5,7,36179.53175,,2250
23900,2015,28315,1073,20,7,31329.09256,,2250
19999,2014,64161,23,15,7,24494.94183,,2250
32988,2014,31586,25,3,7,29830.54599,,2249
8999,2010,94000,592,6,7,15586.38319,,2249
51887,2016,24280,1016,17,7,33016.24415,,2249
23000,2014,19530,473,22,7,31729.82871,,2249
30655,2015,34778,1814,5,7,30326.4242,,2249
60977,2017,8375,61,29,7,36585.29019,,2249
40977,2017,4474,172,21,7,37245.36615,,2249
41995,2014,33058,301,17,7,29546.14284,,2249
16299,2017,20384,201,15,7,34677.56334,,2249
16488,2014,51498,1178,10,7,26570.16938,,2248
37877,2017,4608,429,19,7,37230.02369,,2248
17991,2013,78473,29,10,7,21162.43507,,2248
28851,2014,75130,202,41,7,22627.65898,,2248
13990,2007,66447,518,16,7,16970.50282,,2248
20844,2012,64509,634,5,7,22427.83154,,2248
9995,2007,113472,1260,41,7,9243.387514,,2248
20128,2013,82914,895,25,7,20392.02887,,2248
20950,2011,71367,197,15,7,20259.1261,,2248
18358,2013,47450,134,11,7,26203.83231,,2248
40250,2017,4904,331,29,7,37149.71795,,2248
28977,2014,45021,23,18,7,27597.64814,,2248
29490,2014,43690,178,1,7,27868.7755,,2248
17900,2013,35814,63,16,7,28079.86222,,2248
18930,2014,52154,63,10,7,26463.49797,,2248
33000,2014,28670,638,11,7,30278.98703,,2248
29999,2014,37284,564,4,7,28900.79579,,2248
23200,2011,12340,1653,9,7,29876.74324,,2248
37989,2014,25439,500,9,7,30810.81095,,2248
28821,2014,28309,515,9,7,30344.12353,,2248
33991,2014,13324,159,1,7,32806.55607,,2248
18993,2014,39702,189,9,7,28491.52082,,2248
18850,2012,97467,143,26,7,17001.00444,,2248
17435,2010,80359,372,3,7,17814.19509,,2248
23500,2015,34631,292,9,7,30337.47071,,2248
21458,2013,22306,81,5,7,30311.77353,,2248
17493,2014,34157,429,5,7,29406.05634,,2248
15995,2011,81390,432,1,7,18674.34044,,2248
40995,2014,33340,220,35,7,29442.38724,,2248
29988,2016,38434,434,17,7,30714.6908,,2248
37888,2015,27406,429,21,7,31473.71149,,2248
34000,2015,38368,82,10,7,29726.58406,,2248
35800,2015,40088,541,41,7,29347.15894,,2248
15966,2010,84521,254,20,7,17082.72206,,2248
17850,2010,89840,268,1,7,16278.93522,,2248
21995,2015,17085,301,18,7,33161.64957,,2248
27876,2016,14972,616,16,7,34533.03716,,2248
21835,2015,54082,37,19,7,27142.39231,,2248
19351,2014,41531,161,10,7,28190.89187,,2248
24490,2014,20084,1669,32,7,31607.59473,,2247
10995,2006,92858,168,9,7,11677.01378,,2247
19914,2011,57267,354,19,7,22539.05401,,2247
35235,2017,9642,81,12,7,36433.98458,,2247
37988,2017,10244,44,17,7,36320.00729,,2247
29995,2014,31548,341,6,7,29827.09792,,2247
24995,2015,44862,129,17,7,28648.0931,,2247
44900,2015,24872,103,9,7,31924.38297,,2247
234995,2017,358,130,19,7,37921.12375,,2247
15094,2015,29874,533,3,7,31130.31757,,2247
17500,2012,98432,296,5,7,16911.66368,,2247
42900,2017,4303,436,2,7,37334.32678,,2247
19256,2016,29708,581,5,7,32172.23632,,2247
18991,2015,29500,176,1,7,31197.56799,,2247
45398,2013,25533,129,5,7,29787.05959,,2246
32875,2017,6346,71,2,7,37002.1293,,2246
39900,2017,4151,385,5,7,37349.40369,,2246
23422,2008,92146,51,9,7,13835.52446,,2246
35000,2011,49644,331,1,7,23836.54607,,2246
12999,1998,72193,57,14,7,6850.368458,,2246
47998,2014,15568,102,44,7,32303.34053,,2246
25995,2013,62477,67,28,7,23705.63888,,2246
25900,2015,8141,220,38,7,34551.701,,2246
24994,2015,37300,276,36,7,29816.62403,,2246
12988,2008,78354,1489,2,7,16100.74728,,2246
11955,2010,123498,1146,12,7,10770.48027,,2246
8995,2009,93251,294,9,7,14677.20205,,2246
10999,2008,100551,333,19,7,12436.6235,,2246
12499,2010,69080,330,17,7,19603.24232,,2246
7442,2008,101919,241,2,7,12268.86956,,2246
15695,2011,116099,238,25,7,12953.15802,,2246
27000,2013,48387,422,14,7,26041.8406,,2246
3995,2005,159521,161,42,7,-290.5010351,,2246
26881,2012,39121,270,1,7,26569.03946,,2246
4999,2001,189728,81,27,7,-9239.60804,,2246
42900,2014,24362,158,9,7,30985.96553,,2246
40497,2014,54195,363,9,7,26134.85549,,2246
39995,2018,4872,81,12,7,38231.00162,,2246
43495,2017,7,21,38,7,37917.08221,,2246
21888,2014,43727,26,15,7,27817.7409,,2246
22995,2013,26420,29,5,7,29642.82553,,2246
18899,2012,41249,432,22,7,26155.44343,,2246
13809,2011,59400,233,34,7,22143.96147,,2246
23988,2016,35921,36,19,7,31116.91699,,2246
37577,2017,6774,568,31,7,36839.22953,,2246
36999,2017,9,645,29,7,37945.71315,,2246
31996,2015,56911,98,38,7,26621.26702,,2246
25990,2014,31387,61,1,7,29869.37712,,2246
31494,2014,8995,330,17,7,33459.03704,,2246
30800,2015,44783,488,1,7,28712.42924,,2246
10477,2007,76195,429,1,7,15433.67678,,2246
31992,2014,38458,61,5,7,28706.70048,,2246
32996,2015,36618,83,20,7,29979.00089,,2246
26995,2015,44988,294,11,7,28646.92091,,2246
22999,2014,55417,343,12,7,25926.49541,,2246
23750,2014,53866,322,29,7,26124.00678,,2246
21730,2014,70666,1618,9,7,23456.52499,,2246
25778,2014,31401,31,2,7,29863.88324,,2246
25750,2014,16404,659,1,7,32305.74563,,2246
26750,2015,10372,172,44,7,34169.61654,,2246
24995,2014,22489,145,9,7,31290.53192,,2246
22343,2015,44531,335,28,7,28666.53819,,2246
36975,2014,49588,566,1,7,26909.7333,,2246
10999,2009,89996,335,2,7,15229.01534,,2246
26489,2015,9493,387,16,7,34402.63555,,2246
7990,2007,138120,146,9,7,5338.384469,,2246
19995,2012,108325,335,41,7,15187.16203,,2246
32500,2017,8542,81,19,7,36590.34528,,2246
41990,2014,19135,96,21,7,31797.31382,,2246
18849,2013,79972,310,2,7,20944.44804,,2246
34900,2014,43528,26,23,7,27824.36125,,2246
24792,2013,82882,437,14,7,20432.64806,,2246
32333,2015,23415,1408,16,7,32138.79504,,2246
21690,2016,49817,1229,20,7,28854.08696,,2246
44991,2017,9660,97,6,7,36450.37414,,2246
33777,2017,14573,444,1,7,35667.56358,,2246
19987,2014,33979,342,16,7,29399.63469,,2246
13995,2012,78591,58,1,7,20150.86785,,2246
14888,2013,64261,80,5,7,23489.54375,,2246
7795,2008,73289,48,29,7,16837.49267,,2246
28495,2015,19148,31,2,7,32877.68995,,2246
42800,2015,18095,291,24,7,32978.13535,,2246
21996,2014,81068,527,21,7,21726.45944,,2246
37507,2015,14099,106,9,7,33676.18061,,2246
13900,2007,90042,296,1,7,13182.03193,,2246
45698,2018,1350,180,33,7,38736.14565,,2246
45880,2017,7500,42,21,7,36753.34901,,2246
53649,2007,6918,47,28,7,26611.86212,,2246
20586,2014,30443,136,35,7,29913.48994,,2246
32304,2017,5,335,1,7,38036.44942,,2246
20799,2015,6090,299,38,7,34885.21177,,2246
16440,2015,44219,628,9,7,28778.40183,,2246
17995,2015,26906,1537,16,7,31571.12752,,2246
14999,2014,39925,329,9,7,28455.28388,,2246
18988,2016,20050,329,16,7,33707.33422,,2246
26500,2014,17031,934,9,7,32178.05107,,2246
13395,2009,96082,397,5,7,14229.72578,,2246
22984,2013,74140,100,7,7,21876.69615,,2246
39488,2015,22891,432,1,7,32272.26235,,2246
44996,2014,22900,207,41,7,31120.74444,,2246
41229,2014,20969,309,19,7,31505.52387,,2246
23246,2011,67059,128,3,7,20998.27811,,2246
7950,2006,128182,29,1,7,5958.769726,,2246
32985,2016,17947,1728,9,7,34071.82211,,2246
6896,2008,160798,177,10,7,2668.883826,,2246
18477,2012,87858,61,1,7,18643.97157,,2246
13995,2011,109469,417,25,7,14031.25474,,2246
45992,2017,9265,758,28,7,36443.82292,,2246
28500,2015,52277,813,4,7,27484.18641,,2246
29975,2015,47903,404,3,7,28198.6549,,2246
5509,2006,114052,330,16,7,8208.172616,,2246
21995,2015,30086,59,14,7,31060.46605,,2246
19807,2017,17689,22,16,7,35112.61411,,2246
16763,2016,28859,195,29,7,32233.08723,,2246
14389,2015,35978,370,35,7,30034.81029,,2246
23333,2014,37958,173,16,7,28752.61405,,2246
13650,2010,68842,291,22,7,19625.85647,,2246
18990,2015,61444,338,19,7,25945.29074,,2246
41499,2018,174,249,18,7,38975.63393,,2246
25495,2015,37401,336,1,7,29912.80783,,2246
29945,2016,10991,32,9,7,35202.92932,,2246
11995,2006,125511,391,29,7,6303.012152,,2246
4398,2005,220389,2022,24,7,-10130.26465,,2246
16499,2013,71886,1408,32,7,22162.78273,,2246
19677,2014,32394,336,34,7,29599.45741,,2246
14995,2010,105774,321,29,7,13597.86469,,2246
22998,2016,14330,29,17,7,34634.23954,,2246
18998,2014,21556,558,1,7,31467.99721,,2245
34995,2015,4252,222,5,7,35290.2967,,2243
33900,2017,2913,296,31,7,37467.09958,,2243
44888,2015,44632,427,24,7,28663.02136,,2243
40988,2017,8746,477,29,7,36525.03682,,2243
33911,2016,5382,307,5,7,36127.90907,,2243
24220,2014,26335,497,14,7,30649.08876,,2243
16750,2012,49500,67,10,7,24852.40322,,2243
60885,2015,29760,201,30,7,31062.03618,,2243
29999,2016,13135,383,5,7,34867.20259,,2243
17980,2014,37766,331,10,7,28803.17631,,2243
20444,2014,56468,1845,1,7,25791.02162,,2243
26277,2014,36494,169,2,7,29035.75359,,2243
41500,2014,33311,523,6,7,29540.46818,,2243
34900,2014,33383,220,18,7,29490.15213,,2243
9788,2013,42872,174,2,7,26977.27392,,2243
16789,2013,36625,61,12,7,27960.91794,,2243
15495,2014,46718,341,18,7,27321.76301,,2243
8570,2005,100325,429,22,7,9399.677176,,2243
19995,2017,15890,339,16,7,35405.18471,,2243
23229,2015,35598,372,5,7,30193.17187,,2242
25480,2016,5376,130,9,7,36116.02774,,2242
18995,2013,43637,639,4,7,26846.45586,,2242
28577,2014,42543,83,31,7,27958.84185,,2242
34998,2014,41487,1212,1,7,28227.07733,,2242
10900,2004,110479,50,17,7,6743.285634,,2242
11250,2013,66285,372,17,7,23121.86489,,2242
49690,2014,20310,744,6,7,31654.57077,,2241
23987,2014,44293,104,1,7,27770.8093,,2241
63987,2017,3032,135,5,7,37531.4251,,2241
16983,2014,57908,331,9,7,25531.16331,,2240
25995,2014,48750,185,21,7,26981.72702,,2240
18787,2017,12319,257,17,7,35982.68085,,2240
28765,2017,5090,395,41,7,37080.96385,,2240
71900,2018,1342,496,5,7,38827.61929,,2239
41895,2018,9,386,10,7,39028.29014,,2239
25399,2008,92621,233,29,7,13694.02517,,2239
41977,2014,30000,257,15,7,30049.95962,,2239
37543,2014,38751,26,3,7,28665.57772,,2239
20680,2012,77247,98,17,7,20318.02347,,2239
27000,2015,44693,526,14,7,28685.32541,,2239
22499,2015,21063,298,11,7,32537.42477,,2239
6990,2006,127357,365,37,7,5977.184329,,2239
6995,2008,105923,697,2,7,11617.87063,,2239
6988,2007,153057,58,27,7,2851.670581,,2239
13623,2011,89151,427,9,7,17386.70606,,2239
26982,2013,61235,192,16,7,23946.29423,,2239
18300,2012,84964,96,2,7,19111.43119,,2239
6499,2004,80256,49,17,7,11657.85039,,2239
13900,2011,88243,201,33,7,17457.13848,,2239
39989,2013,35614,99,3,7,28154.32133,,2239
19697,2013,20349,305,16,7,30594.71998,,2239
21292,2011,71989,59,29,7,20113.05225,,2239
39998,2017,9473,189,3,7,36490.52099,,2239
38900,2017,4242,193,9,7,37321.82382,,2239
41500,2017,3834,362,28,7,37327.03856,,2239
36900,2017,4533,615,9,7,37274.50464,,2239
35595,2017,8585,135,2,7,36638.13501,,2239
29427,2016,8587,32,44,7,35481.32066,,2239
34498,2014,31867,397,17,7,29739.93418,,2239
33770,2015,39382,299,18,7,29536.07165,,2239
24995,2014,39515,343,1,7,28547.77926,,2239
24500,2013,37228,144,1,7,27898.30534,,2239
22995,2014,67048,416,6,7,24054.58283,,2239
19993,2014,42848,31,9,7,27980.06513,,2239
21988,2012,19420,314,5,7,29759.81409,,2239
43991,2015,34390,32,15,7,30357.46712,,2239
34950,2014,28170,364,1,7,30392.57675,,2239
11988,2009,93120,182,35,7,14614.93962,,2239
26450,2014,27072,508,38,7,30452.07928,,2239
5995,2008,108883,329,19,7,11081.85344,,2239
27499,2012,60100,55,10,7,23128.79901,,2239
25890,2014,34250,211,10,7,29374.95873,,2239
20700,2015,26948,429,15,7,31567.60223,,2239
21785,2014,47573,331,17,7,27185.99947,,2239
33991,2017,15748,422,3,7,35470.15041,,2239
25995,2012,38584,580,32,7,26556.70946,,2239
39977,2014,49340,380,29,7,26860.0614,,2239
39500,2017,7500,144,1,7,36817.78297,,2239
16949,2014,42397,309,9,7,28053.40172,,2239
15995,2013,54830,223,9,7,25010.32542,,2239
14295,2011,75981,324,5,7,19541.13412,,2239
8991,2006,79277,111,1,7,13911.24284,,2239
35995,2013,62440,361,19,7,23740.6985,,2239
29895,2013,63569,53,38,7,23495.98343,,2239
17488,2011,77057,193,9,7,19353.29759,,2239
42994,2017,4051,391,29,7,37288.53509,,2239
10995,2008,129807,333,27,7,7653.686897,,2239
32398,2016,16346,338,38,7,34238.94264,,2239
28490,2015,22878,1527,9,7,32248.72439,,2239
25500,2015,33307,238,21,7,30514.2684,,2239
37991,2016,30811,1072,26,7,31925.41373,,2239
46491,2017,13445,43,18,7,35796.37834,,2239
30750,2015,56320,568,5,7,26823.62838,,2239
32649,2014,54541,333,21,7,26040.07154,,2239
5357,2005,109134,99,9,7,8009.130994,,2239
19207,2017,22963,99,35,7,34193.97227,,2239
15600,2015,11793,223,9,7,34051.24358,,2239
17771,2016,7055,263,18,7,35814.08856,,2239
20975,2015,28505,368,12,7,31324.0723,,2239
18999,2015,34558,81,11,7,30343.01823,,2239
39988,2018,3301,201,1,7,38521.93794,,2239
24990,2015,56209,71,9,7,26828.80856,,2239
26598,2015,40867,406,28,7,29262.42398,,2239
7990,2006,116007,135,42,7,7806.708106,,2239
99995,2016,7900,429,13,7,35692.78325,,2238
51977,2015,37401,162,5,7,29900.03778,,2238
42000,2014,28394,50,24,7,30282.16571,,2238
43750,2014,45880,91,22,7,27445.22193,,2238
15494,2011,78690,464,4,7,19103.8565,,2238
12900,2011,79191,426,1,7,19032.04151,,2238
21995,2012,56697,366,50,7,23553.47533,,2238
20950,2012,45104,23,1,7,25596.25002,,2238
51495,2017,4704,335,15,7,37227.40684,,2238
37900,2017,4503,304,19,7,37247.22181,,2238
36810,2017,10298,380,1,7,36362.8158,,2238
29991,2014,53799,339,14,7,26183.26119,,2238
31495,2014,41705,674,1,7,28191.67828,,2238
22997,2014,46611,141,5,7,27381.04982,,2238
22540,2015,37099,203,10,7,29933.0589,,2238
34000,2016,10226,416,42,7,35221.25187,,2238
29505,2016,17652,1013,22,7,34078.06551,,2238
25985,2012,70994,161,19,7,21328.39438,,2238
16475,2011,84874,1033,19,7,18050.02306,,2238
31488,2015,53527,625,28,7,27203.80827,,2238
18995,2015,28833,295,15,7,31261.09696,,2238
18943,2016,7,331,17,7,36963.38556,,2238
28997,2013,35580,285,9,7,28140.55835,,2238
43991,2016,19320,31,42,7,33742.48692,,2238
32500,2016,57238,398,3,7,27702.16095,,2238
42995,2017,4133,251,13,7,37326.6912,,2238
31000,2016,10611,787,16,7,35242.29859,,2238
37995,2016,21128,1461,10,7,33551.44534,,2238
13989,2007,122454,96,10,7,7882.696837,,2238
10995,2008,72122,311,28,7,17030.57391,,2238
27552,2015,29873,417,1,7,31137.02666,,2238
12469,2006,49071,370,10,7,18794.07467,,2237
35900,2017,4416,220,29,7,37229.20769,,2237
36000,2017,4562,589,22,7,37227.98826,,2237
47996,2015,34318,242,1,7,30414.24271,,2237
35000,2014,30612,188,1,7,29995.51076,,2237
8995,2007,108386,167,38,7,10080.20483,,2237
8995,2008,114294,334,38,7,10140.87208,,2237
10999,2008,87912,309,3,7,14543.42625,,2237
14500,2011,64440,553,1,7,21430.69719,,2237
39388,2014,29157,964,41,7,30103.4126,,2237
4997,2003,149336,330,1,7,-545.0274047,,2237
19939,2014,59007,336,44,7,25239.88615,,2237
33995,2014,42462,29,1,7,28068.5958,,2237
46499,2015,34623,426,5,7,30351.7776,,2237
23901,2016,34610,48,9,7,31362.38249,,2237
33997,2017,6660,223,1,7,36954.39925,,2237
41995,2016,10929,608,17,7,35187.38404,,2237
31890,2016,23266,96,16,7,33184.49591,,2237
45898,2017,3909,243,29,7,37311.65038,,2237
32577,2015,12573,83,10,7,33921.21616,,2237
26458,2015,50817,81,5,7,27718.48976,,2237
34489,2014,24710,588,17,7,30903.75062,,2237
36500,2014,29986,570,16,7,30049.04363,,2237
28300,2014,40583,588,1,7,28374.13784,,2237
29577,2014,21902,1979,6,7,31395.74715,,2237
20742,2014,67778,704,42,7,23820.07856,,2237
22380,2014,24367,163,15,7,30965.96016,,2237
20745,2014,29871,421,28,7,30029.13544,,2237
33500,2014,15447,381,9,7,32435.73527,,2237
23944,2015,42229,1872,2,7,29124.62669,,2237
4599,2001,137879,343,16,7,-772.998748,,2237
34995,2014,58801,239,19,7,25353.81735,,2237
35080,2017,5287,99,1,7,37177.66121,,2237
28000,2017,13277,759,37,7,35762.5918,,2237
37900,2016,41345,205,31,7,30196.43011,,2237
17386,2013,75861,1868,7,7,21596.95808,,2237
18323,2013,54717,129,19,7,24996.55155,,2237
28520,2016,18490,370,32,7,33909.6382,,2237
21988,2013,83000,1221,17,7,20403.91993,,2237
16997,2012,70740,178,17,7,21376.14415,,2237
58589,2017,25238,516,18,7,33878.75692,,2237
39500,2017,7500,83,4,7,36808.15575,,2237
12995,2008,98129,1,10,7,12859.53009,,2237
18595,2015,17504,590,10,7,33119.39188,,2237
21995,2015,8694,45,12,7,34545.54121,,2237
16997,2015,15333,1143,15,7,33456.32895,,2237
14900,2015,38302,95,9,7,29740.67021,,2237
19195,2012,88605,609,18,7,18467.91956,,2237
39000,2017,14131,63,1,7,35739.54847,,2237
54962,2016,3530,25,31,7,36345.48406,,2237
26998,2015,24232,98,14,7,32012.49008,,2237
17449,2011,59000,630,9,7,22289.55057,,2237
14095,2007,109196,160,17,7,10016.05603,,2237
19788,2013,83768,308,3,7,20324.07925,,2237
46000,2017,12608,247,1,7,35987.20176,,2237
34277,2015,34996,1864,30,7,30210.69072,,2237
28795,2014,69419,1671,14,7,23643.32326,,2237
30495,2014,52854,1253,1,7,26378.76455,,2237
34650,2015,22899,144,3,7,32264.63855,,2237
19477,2011,71273,540,24,7,20245.59179,,2237
17700,2015,21713,343,16,7,32415.66709,,2237
20113,2016,25939,238,5,7,32785.2333,,2237
16000,2015,47153,335,15,7,28282.11511,,2237
6545,2009,108197,193,21,7,12208.35363,,2237
8977,2008,59391,285,5,7,19174.75877,,2237
9450,2010,60548,61,18,7,20987.51552,,2237
9398,2011,82201,565,12,7,18507.21041,,2237
16440,2015,41054,77,5,7,29306.04004,,2237
31800,2017,14298,169,13,7,35673.797,,2236
16195,2013,33520,394,31,7,28404.77571,,2236
8888,2008,100528,394,17,7,12446.92241,,2236
8991,2011,112970,151,15,7,13494.25884,,2236
41288,2013,52560,432,5,7,25392.36661,,2235
19881,2014,23230,482,19,7,31138.00186,,2235
31692,2016,16633,224,1,7,34311.36557,,2235
46995,2014,48939,293,1,7,27015.40306,,2235
44995,2014,26144,36,1,7,30722.07197,,2235
18695,2012,65301,104,17,7,22260.59856,,2235
8999,2007,56754,287,42,7,18463.1808,,2235
9499,2008,98595,1706,15,7,12767.69245,,2235
19900,2014,54015,1292,1,7,26190.0005,,2235
12991,2010,65623,77,1,7,20216.99537,,2235
8495,2004,108983,326,16,7,6989.852773,,2235
38500,2014,31756,316,5,7,29796.64166,,2235
53990,2018,446,224,2,7,38983.01855,,2235
4250,2002,80740,284,4,7,9578.302193,,2235
27994,2016,8611,61,1,7,35615.81383,,2235
18750,2012,34315,50,19,7,27292.76192,,2235
35495,2016,7997,624,10,7,35686.69951,,2235
33500,2017,4338,201,1,7,37332.00185,,2235
39999,2017,4696,341,28,7,37186.9194,,2235
35788,2017,3629,385,3,7,37440.85683,,2235
36399,2017,9192,439,17,7,36491.22084,,2235
55900,2017,4079,324,16,7,37325.85728,,2235
30988,2014,29897,174,1,7,30111.80093,,2235
23888,2014,41457,248,9,7,28206.30373,,2235
40991,2016,5559,497,9,7,36086.35725,,2235
42900,2016,12043,271,40,7,34932.26353,,2235
29795,2014,44109,430,10,7,27771.84769,,2235
26900,2014,38256,183,9,7,28726.81468,,2235
22671,2014,38303,245,31,7,28648.39034,,2235
33900,2014,28675,317,2,7,30307.2916,,2235
19450,2013,54699,170,34,7,24951.24308,,2235
19695,2014,73379,195,9,7,23015.50378,,2235
18296,2014,38500,61,14,7,28671.05136,,2235
16970,2012,52478,532,10,7,24368.2534,,2235
36888,2014,33551,68,9,7,29491.88936,,2235
20499,2012,48316,51,22,7,25006.42325,,2235
7495,2007,107130,63,28,7,10316.63991,,2235
35553,2015,33238,261,9,7,30564.14631,,2235
20694,2015,26567,395,20,7,31613.51913,,2235
23581,2015,39217,426,1,7,29617.64676,,2235
32500,2017,13927,434,5,7,35759.87611,,2235
19999,2014,36081,229,17,7,29054.75014,,2235
23000,2013,56726,147,38,7,24608.76552,,2235
19199,2012,84565,112,15,7,19134.53623,,2235
18495,2012,79006,442,1,7,20083.52179,,2235
41000,2017,6188,505,14,7,36989.3499,,2235
29995,2017,817,388,17,7,37853.07002,,2235
36275,2018,14,145,14,7,39014.65737,,2235
17989,2016,7151,25,15,7,35808.17984,,2235
16460,2015,16863,26,1,7,33252.60516,,2235
18300,2009,54659,1975,14,7,20936.65294,,2235
15995,2012,51807,81,27,7,24422.66897,,2235
15890,2011,89678,442,16,7,17278.53942,,2235
12999,2009,79672,1159,24,7,16837.14408,,2235
9985,2006,88417,130,22,7,12357.48319,,2235
21298,2012,65848,258,5,7,22210.25973,,2235
27490,2014,36154,81,14,7,29052.53174,,2235
43333,2015,34141,310,11,7,30410.87581,,2235
44491,2014,40303,593,17,7,28368.21554,,2235
38900,2014,24558,63,22,7,30912.40525,,2235
13747,2008,86653,42,30,7,14661.30716,,2235
12500,2007,93037,1753,9,7,12669.41621,,2235
6900,2004,124593,257,9,7,4474.049965,,2235
31531,2017,13132,1575,19,7,35844.10724,,2235
8494,2007,126854,238,5,7,7183.341878,,2235
13495,2009,109000,152,2,7,12138.93323,,2235
18400,2012,74323,113,19,7,20787.10675,,2235
31944,2014,21654,308,22,7,31384.62137,,2235
39974,2016,28260,31,24,7,32346.71331,,2235
34487,2015,39008,87,5,7,29638.7626,,2235
32331,2015,17999,165,1,7,33067.88149,,2235
43998,2016,6218,417,9,7,35979.19801,,2235
14900,2007,77626,554,19,7,15143.2078,,2235
7915,2006,147482,553,17,7,2769.077773,,2235
21500,2017,11043,25,5,7,36228.84006,,2235
18990,2017,17141,193,2,7,35246.9033,,2235
14995,2014,35057,396,9,7,29247.00042,,2235
12995,2011,88974,99,16,7,17393.01605,,2235
20500,2015,23826,325,28,7,32033.4912,,2235
25351,2015,46196,144,14,7,28440.97397,,2235
21990,2015,47584,638,5,7,28244.22904,,2235
21000,2015,42470,205,1,7,29088.68014,,2235
22987,2015,31804,20,32,7,30723.32833,,2235
8999,2008,103843,773,29,7,11869.27825,,2235
6900,2006,174851,481,17,7,-1681.364048,,2235
17942,2013,60849,1746,10,7,24028.41503,,2235
14695,2010,100651,162,17,7,14469.65469,,2235
42491,2016,15076,308,1,7,34564.55998,,2234
22786,2014,33029,573,31,7,29506.01429,,2233
24998,2015,25449,331,17,7,31805.00515,,2232
33577,2017,9374,499,14,7,36471.31534,,2232
41995,2014,43237,25,17,7,27891.17083,,2231
32990,2015,41693,29,5,7,29202.2075,,2231
9900,2007,63127,26,10,7,17529.87946,,2231
23990,2012,55086,1202,14,7,23931.34977,,2231
10995,2011,108181,64,12,7,14282.70681,,2231
13888,2010,97959,95,10,7,14929.96887,,2231
14250,2007,55479,384,28,7,18715.59969,,2231
7288,2003,91400,528,10,7,8846.997722,,2231
29850,2016,26287,593,3,7,32735.15464,,2231
31731,2012,37117,625,38,7,26776.05191,,2231
46987,2017,4216,383,17,7,37300.41219,,2231
33042,2017,11791,245,19,7,36062.2154,,2231
44989,2017,9780,245,9,7,36421.39532,,2231
40905,2017,7953,92,2,7,36741.00316,,2231
28995,2014,57965,167,33,7,25444.78996,,2231
32900,2014,31597,25,5,7,29822.54615,,2231
23577,2014,40120,381,23,7,28378.71853,,2231
22890,2014,28329,151,14,7,30324.99573,,2231
31995,2013,23636,246,4,7,30098.93223,,2231
23980,2015,55982,145,25,7,26814.34251,,2231
23995,2014,35794,310,16,7,29104.68591,,2231
